BUATAN,NAMA_MODEL_YANG_SEBENAR,TAHUN_DIBUAT,KUMPULAN_PENDAPATAN,Count(NO_IR)
MERCEDES BENZ,250D,1991,P9,1
MERCEDES BENZ,260E,1991,P9,26
MERCEDES BENZ,280S,1974,P9,1
MERCEDES BENZ,300CE,1989,P9,3
MERCEDES BENZ,300SL,1992,P9,2
MERCEDES BENZ,A180,2013,P9,118
MERCEDES BENZ,A180,2014,P9,119
MERCEDES BENZ,A180,2015,P9,109
MERCEDES BENZ,A180,2016,P9,95
MERCEDES BENZ,A180,2017,P9,75
MERCEDES BENZ,A180,2018,P9,84
MERCEDES BENZ,A180,2019,P9,56
MERCEDES BENZ,A180,2020,P9,29
MERCEDES BENZ,A180,2021,P9,1
MERCEDES BENZ,A200,2013,P9,39
MERCEDES BENZ,A200,2014,P9,53
MERCEDES BENZ,A200,2015,P9,42
MERCEDES BENZ,A200,2016,P9,23
MERCEDES BENZ,A200,2017,P9,60
MERCEDES BENZ,A200,2018,P9,63
MERCEDES BENZ,A200,2019,P9,56
MERCEDES BENZ,A200,2020,P9,1
MERCEDES BENZ,A200,2021,P9,1
MERCEDES BENZ,A250,2013,P9,70
MERCEDES BENZ,A250,2014,P9,131
MERCEDES BENZ,A250,2015,P9,90
MERCEDES BENZ,A250,2016,P9,24
MERCEDES BENZ,A250,2017,P9,32
MERCEDES BENZ,A250,2018,P9,25
MERCEDES BENZ,A250,2019,P9,14
MERCEDES BENZ,A250,2020,P9,13
MERCEDES BENZ,B170,2006,P9,29
MERCEDES BENZ,B170,2008,P9,36
MERCEDES BENZ,B180,2009,P9,18
MERCEDES BENZ,B180,2010,P9,30
MERCEDES BENZ,B180,2011,P9,66
MERCEDES BENZ,B200,2014,P9,6
MERCEDES BENZ,B200,2015,P9,15
MERCEDES BENZ,C180,1996,P9,6
MERCEDES BENZ,C180,2008,P9,90
MERCEDES BENZ,C180,2010,P9,98
MERCEDES BENZ,C180,2011,P9,67
MERCEDES BENZ,C180,2012,P9,73
MERCEDES BENZ,C180,2013,P9,41
MERCEDES BENZ,C180,2014,P9,45
MERCEDES BENZ,C180,2015,P9,49
MERCEDES BENZ,C180,2016,P9,40
MERCEDES BENZ,C180,2017,P9,54
MERCEDES BENZ,C180,2018,P9,66
MERCEDES BENZ,C180,2019,P9,16
MERCEDES BENZ,C180,2020,P9,1
MERCEDES BENZ,C180-W203,2002,P9,35
MERCEDES BENZ,C180K,2002,P9,1
MERCEDES BENZ,C180K,2003,P9,12
MERCEDES BENZ,C180K,2007,P9,9
MERCEDES BENZ,C180K,2008,P9,38
MERCEDES BENZ,C180K,2009,P9,8
MERCEDES BENZ,C200,1994,P9,9
MERCEDES BENZ,C200,1997,P9,16
MERCEDES BENZ,C200,1998,P9,6
MERCEDES BENZ,C200,2000,P9,39
MERCEDES BENZ,C200,2001,P9,47
MERCEDES BENZ,C200,2008,P9,40
MERCEDES BENZ,C200,2010,P9,156
MERCEDES BENZ,C200,2011,P9,206
MERCEDES BENZ,C200,2012,P9,218
MERCEDES BENZ,C200,2013,P9,194
MERCEDES BENZ,C200,2014,P9,61
MERCEDES BENZ,C200,2015,P9,92
MERCEDES BENZ,C200,2016,P9,94
MERCEDES BENZ,C200,2017,P9,54
MERCEDES BENZ,C200,2018,P9,167
MERCEDES BENZ,C200,2019,P9,329
MERCEDES BENZ,C200,2020,P9,2
MERCEDES BENZ,C200K,2001,P9,44
MERCEDES BENZ,C200K,2002,P9,28
MERCEDES BENZ,C200K,2003,P9,29
MERCEDES BENZ,C200K,2004,P9,16
MERCEDES BENZ,C200K,2005,P9,10
MERCEDES BENZ,C200K,2006,P9,14
MERCEDES BENZ,C200K,2007,P9,15
MERCEDES BENZ,C200K,2008,P9,32
MERCEDES BENZ,C200K,2009,P9,11
MERCEDES BENZ,C200K,2010,P9,5
MERCEDES BENZ,C200K,2011,P9,1
MERCEDES BENZ,C220,1994,P9,17
MERCEDES BENZ,C220,1995,P9,10
MERCEDES BENZ,C220,1996,P9,16
MERCEDES BENZ,C230,2006,P9,1
MERCEDES BENZ,C230K,2004,P9,2
MERCEDES BENZ,C230K,2005,P9,2
MERCEDES BENZ,C240,2000,P9,3
MERCEDES BENZ,C240,2001,P9,9
MERCEDES BENZ,C250,2010,P9,64
MERCEDES BENZ,C250,2011,P9,89
MERCEDES BENZ,C250,2014,P9,6
MERCEDES BENZ,C250,2015,P9,9
MERCEDES BENZ,C250,2016,P9,7
MERCEDES BENZ,C250,2017,P9,6
MERCEDES BENZ,C250,2018,P9,4
MERCEDES BENZ,C300,2015,P9,1
MERCEDES BENZ,C300,2016,P9,11
MERCEDES BENZ,C300,2017,P9,5
MERCEDES BENZ,C300,2018,P9,61
MERCEDES BENZ,C300,2019,P9,124
MERCEDES BENZ,CLA180,2013,P9,20
MERCEDES BENZ,CLA180,2014,P9,32
MERCEDES BENZ,CLA180,2015,P9,49
MERCEDES BENZ,CLA180,2016,P9,58
MERCEDES BENZ,CLA180,2017,P9,52
MERCEDES BENZ,CLA180,2018,P9,54
MERCEDES BENZ,CLA180,2019,P9,13
MERCEDES BENZ,CLA180,2020,P9,6
MERCEDES BENZ,CLA180,2021,P9,2
MERCEDES BENZ,CLA200,2016,P9,24
MERCEDES BENZ,CLA200,2017,P9,61
MERCEDES BENZ,CLA200,2018,P9,38
MERCEDES BENZ,CLA200,2019,P9,10
MERCEDES BENZ,CLA200,2020,P9,7
MERCEDES BENZ,CLA220,2018,P9,3
MERCEDES BENZ,CLA220,2019,P9,6
MERCEDES BENZ,CLA250,2013,P9,21
MERCEDES BENZ,CLA250,2014,P9,18
MERCEDES BENZ,CLA250,2015,P9,22
MERCEDES BENZ,CLA250,2016,P9,14
MERCEDES BENZ,CLA250,2017,P9,9
MERCEDES BENZ,CLA250,2018,P9,3
MERCEDES BENZ,CLA250,2019,P9,13
MERCEDES BENZ,CLA250,2020,P9,5
MERCEDES BENZ,CLA250,2022,P9,1
MERCEDES BENZ,CLK200K,2004,P9,4
MERCEDES BENZ,CLK200K,2007,P9,2
MERCEDES BENZ,CLK240,2003,P9,18
MERCEDES BENZ,CLS,2009,P9,1
MERCEDES BENZ,CLS350,2005,P9,20
MERCEDES BENZ,CLS350,2006,P9,25
MERCEDES BENZ,CLS350,2007,P9,14
MERCEDES BENZ,CLS350,2008,P9,3
MERCEDES BENZ,CLS350,2009,P9,1
MERCEDES BENZ,CLS350,2011,P9,12
MERCEDES BENZ,CLS350,2012,P9,6
MERCEDES BENZ,CLS350,2013,P9,2
MERCEDES BENZ,CLS350,2014,P9,1
MERCEDES BENZ,CLS350,2019,P9,1
MERCEDES BENZ,CLS350,2020,P9,1
MERCEDES BENZ,CLS400,2015,P9,1
MERCEDES BENZ,CLS450,2018,P9,2
MERCEDES BENZ,E200,1995,P9,12
MERCEDES BENZ,E200,1996,P9,52
MERCEDES BENZ,E200,2000,P9,55
MERCEDES BENZ,E200,2008,P9,4
MERCEDES BENZ,E200,2009,P9,14
MERCEDES BENZ,E200,2013,P9,113
MERCEDES BENZ,E200,2014,P9,89
MERCEDES BENZ,E200,2015,P9,11
MERCEDES BENZ,E200,2016,P9,185
MERCEDES BENZ,E200,2017,P9,44
MERCEDES BENZ,E200,2018,P9,27
MERCEDES BENZ,E200,2019,P9,10
MERCEDES BENZ,E200,2022,P9,1
MERCEDES BENZ,E200K,2000,P9,14
MERCEDES BENZ,E200K,2001,P9,27
MERCEDES BENZ,E200K,2003,P9,45
MERCEDES BENZ,E200K,2004,P9,32
MERCEDES BENZ,E200K,2005,P9,32
MERCEDES BENZ,E200K,2006,P9,9
MERCEDES BENZ,E200K,2007,P9,11
MERCEDES BENZ,E200K,2008,P9,7
MERCEDES BENZ,E200K,2009,P9,5
MERCEDES BENZ,E220,1990,P9,1
MERCEDES BENZ,E230,1996,P9,103
MERCEDES BENZ,E230,1997,P9,107
MERCEDES BENZ,E230,1998,P9,13
MERCEDES BENZ,E240,1998,P9,66
MERCEDES BENZ,E240,1999,P9,69
MERCEDES BENZ,E240,2000,P9,80
MERCEDES BENZ,E240,2002,P9,55
MERCEDES BENZ,E240,2003,P9,93
MERCEDES BENZ,E240,2004,P9,62
MERCEDES BENZ,E240,2005,P9,66
MERCEDES BENZ,E250,2010,P9,264
MERCEDES BENZ,E250,2011,P9,293
MERCEDES BENZ,E250,2012,P9,269
MERCEDES BENZ,E250,2013,P9,279
MERCEDES BENZ,E250,2014,P9,243
MERCEDES BENZ,E250,2015,P9,77
MERCEDES BENZ,E250,2016,P9,163
MERCEDES BENZ,E250,2017,P9,17
MERCEDES BENZ,E250,2018,P9,19
MERCEDES BENZ,E250,2019,P9,5
MERCEDES BENZ,E280,1998,P9,9
MERCEDES BENZ,E280,1999,P9,5
MERCEDES BENZ,E280,2006,P9,14
MERCEDES BENZ,E280,2007,P9,4
MERCEDES BENZ,E280,2008,P9,3
MERCEDES BENZ,E300,2009,P9,2
MERCEDES BENZ,E300,2010,P9,1
MERCEDES BENZ,E300,2014,P9,21
MERCEDES BENZ,E300,2015,P9,255
MERCEDES BENZ,E300,2016,P9,4
MERCEDES BENZ,E300,2017,P9,24
MERCEDES BENZ,E300,2018,P9,20
MERCEDES BENZ,E300,2019,P9,48
MERCEDES BENZ,E300,2020,P9,1
MERCEDES BENZ,E350,2009,P9,15
MERCEDES BENZ,E350,2019,P9,104
MERCEDES BENZ,E350,2020,P9,22
MERCEDES BENZ,E400,2014,P9,1
MERCEDES BENZ,E450,2018,P9,1
MERCEDES BENZ,G350,2014,P9,3
MERCEDES BENZ,G350,2015,P9,2
MERCEDES BENZ,G350,2016,P9,1
MERCEDES BENZ,G350,2019,P9,1
MERCEDES BENZ,GLA180,2014,P9,5
MERCEDES BENZ,GLA180,2015,P9,26
MERCEDES BENZ,GLA180,2016,P9,25
MERCEDES BENZ,GLA180,2017,P9,17
MERCEDES BENZ,GLA180,2018,P9,14
MERCEDES BENZ,GLA180,2019,P9,1
MERCEDES BENZ,GLA200,2017,P9,65
MERCEDES BENZ,GLA200,2018,P9,36
MERCEDES BENZ,GLA220,2018,P9,9
MERCEDES BENZ,GLA220,2019,P9,6
MERCEDES BENZ,GLA250,2014,P9,28
MERCEDES BENZ,GLA250,2015,P9,73
MERCEDES BENZ,GLA250,2016,P9,27
MERCEDES BENZ,GLA250,2017,P9,58
MERCEDES BENZ,GLA250,2018,P9,27
MERCEDES BENZ,GLC200,2017,P9,9
MERCEDES BENZ,GLC200,2018,P9,9
MERCEDES BENZ,GLC200,2019,P9,1
MERCEDES BENZ,GLC250,2016,P9,114
MERCEDES BENZ,GLC250,2017,P9,158
MERCEDES BENZ,GLC250,2018,P9,247
MERCEDES BENZ,GLC250,2019,P9,113
MERCEDES BENZ,GLC300,2019,P9,1
MERCEDES BENZ,GLC300,2020,P9,3
MERCEDES BENZ,GLC300,2021,P9,1
MERCEDES BENZ,GLC300,2022,P9,2
MERCEDES BENZ,GLE400,2015,P9,1
MERCEDES BENZ,GLE400,2016,P9,2
MERCEDES BENZ,GLE43,2017,P9,3
MERCEDES BENZ,GLE43,2018,P9,1
MERCEDES BENZ,GLE450,2015,P9,3
MERCEDES BENZ,GLE450,2016,P9,9
MERCEDES BENZ,GLE53,2021,P9,1
MERCEDES BENZ,GLE63,2018,P9,1
MERCEDES BENZ,ML350,2005,P9,1
MERCEDES BENZ,ML350,2006,P9,7
MERCEDES BENZ,ML350,2008,P9,4
MERCEDES BENZ,ML350,2009,P9,5
MERCEDES BENZ,ML350,2010,P9,5
MERCEDES BENZ,ML350,2012,P9,2
MERCEDES BENZ,ML350,2013,P9,2
MERCEDES BENZ,R280L,2008,P9,9
MERCEDES BENZ,R350,2006,P9,2
MERCEDES BENZ,R350L,2007,P9,5
MERCEDES BENZ,S280,2000,P9,23
MERCEDES BENZ,S280,2001,P9,18
MERCEDES BENZ,S280,2003,P9,14
MERCEDES BENZ,S320L,2002,P9,2
MERCEDES BENZ,S350,2004,P9,1
MERCEDES BENZ,S350,2006,P9,30
MERCEDES BENZ,S350,2007,P9,11
MERCEDES BENZ,S350,2008,P9,4
MERCEDES BENZ,S350L,2006,P9,19
MERCEDES BENZ,S350L,2007,P9,10
MERCEDES BENZ,S350L,2008,P9,1
MERCEDES BENZ,S350L,2010,P9,3
MERCEDES BENZ,S400L,2014,P9,50
MERCEDES BENZ,S400L,2015,P9,182
MERCEDES BENZ,S400L,2016,P9,90
MERCEDES BENZ,S400L,2017,P9,34
MERCEDES BENZ,S500,2006,P9,2
MERCEDES BENZ,SL320,1996,P9,2
MERCEDES BENZ,SL350,2004,P9,8
MERCEDES BENZ,SL350,2005,P9,2
MERCEDES BENZ,SL350,2008,P9,1
MERCEDES BENZ,SL350,2013,P9,3
MERCEDES BENZ,SL350,2014,P9,2
MERCEDES BENZ,SL55,2003,P9,1
MERCEDES BENZ,SLC200,2016,P9,2
MERCEDES BENZ,SLC200,2017,P9,1
MERCEDES BENZ,SLC300,2018,P9,1
MERCEDES BENZ,SLK200,2007,P9,6
MERCEDES BENZ,SLK200,2008,P9,7
MERCEDES BENZ,SLK200,2011,P9,8
MERCEDES BENZ,SLK200,2012,P9,15
MERCEDES BENZ,SLK200,2013,P9,18
MERCEDES BENZ,SLK200,2014,P9,16
MERCEDES BENZ,SLK200K,2004,P9,2
MERCEDES BENZ,SLK200K,2006,P9,15
MERCEDES BENZ,SLK200K,2008,P9,8
MERCEDES BENZ,SLK250,2011,P9,11
MERCEDES BENZ,SLK250,2012,P9,7
MERCEDES BENZ,SPRINTER,2017,P9,1
MERCEDES BENZ,VITO,2007,P9,3
MERCEDES BENZ,VITO,2013,P9,1
MERCEDES BENZ,VITO,2022,P9,1
MINI,CLUBMAN,2016,P9,3
MINI,CLUBMAN,2017,P9,11
MINI,CLUBMAN,2018,P9,6
MINI,CLUBMAN,2019,P9,1
MINI,CLUBMAN,2020,P9,2
MINI,COOPER,2002,P9,15
MINI,COOPER,2003,P9,23
MINI,COOPER,2004,P9,30
MINI,COOPER,2005,P9,45
MINI,COOPER,2006,P9,33
MINI,COOPER,2007,P9,53
MINI,COOPER,2008,P9,52
MINI,COOPER,2009,P9,37
MINI,COOPER,2010,P9,47
MINI,COOPER,2011,P9,71
MINI,COOPER,2012,P9,64
MINI,COOPER,2013,P9,79
MINI,COOPER,2014,P9,22
MINI,COOPER,2017,P9,71
MINI,COUNTRYMAN,2010,P9,2
MINI,COUNTRYMAN,2011,P9,15
MINI,COUNTRYMAN,2012,P9,5
MINI,COUNTRYMAN,2013,P9,9
MINI,COUNTRYMAN,2014,P9,12
MINI,COUNTRYMAN,2015,P9,3
MINI,COUNTRYMAN,2016,P9,3
MINI,COUNTRYMAN,2017,P9,8
MINI,COUNTRYMAN,2018,P9,2
MINI,COUNTRYMAN,2019,P9,1
MINI,ONE,2004,P9,5
MINI,ONE,2005,P9,7
MINI,ONE,2011,P9,6
MINI,ONE,2013,P9,16
MINI,ONE,2018,P9,2
MINI,ONE,2019,P9,2
MINI,PACEMAN,2014,P9,2
MITSUBISHI,AIRTREK,2003,P9,45
MITSUBISHI,AIRTREK,2004,P9,13
MITSUBISHI,ASX,2010,P9,65
MITSUBISHI,ASX,2011,P9,101
MITSUBISHI,ASX,2012,P9,102
MITSUBISHI,ASX,2013,P9,36
MITSUBISHI,ASX,2014,P9,467
MITSUBISHI,ASX,2015,P9,323
MITSUBISHI,ASX,2016,P9,422
MITSUBISHI,ASX,2017,P9,126
MITSUBISHI,ASX,2018,P9,91
MITSUBISHI,ASX,2019,P9,45
MITSUBISHI,ASX,2020,P9,26
MITSUBISHI,ATTRAGE,2013,P9,227
MITSUBISHI,ATTRAGE,2014,P9,80
MITSUBISHI,ATTRAGE,2015,P9,59
MITSUBISHI,ATTRAGE,2016,P9,43
MITSUBISHI,COLT,2004,P9,5
MITSUBISHI,COLT,2005,P9,13
MITSUBISHI,DELICA,1991,P9,11
MITSUBISHI,FTO,1995,P9,8
MITSUBISHI,GRANDIS,2004,P9,20
MITSUBISHI,GRANDIS,2005,P9,14
MITSUBISHI,GRANDIS,2008,P9,98
MITSUBISHI,GRANDIS,2009,P9,68
MITSUBISHI,GRANDIS,2010,P9,114
MITSUBISHI,GRANDIS,2011,P9,40
MITSUBISHI,GTO,1992,P9,1
MITSUBISHI,L200,2006,P9,53
MITSUBISHI,LANCER,2000,P9,5
MITSUBISHI,LANCER,2003,P9,11
MITSUBISHI,LANCER,2005,P9,82
MITSUBISHI,LANCER,2006,P9,1
MITSUBISHI,LANCER,2007,P9,62
MITSUBISHI,LANCER,2008,P9,110
MITSUBISHI,LANCER,2009,P9,110
MITSUBISHI,LANCER,2010,P9,131
MITSUBISHI,LANCER,2011,P9,59
MITSUBISHI,LANCER,2012,P9,52
MITSUBISHI,LANCER,2013,P9,23
MITSUBISHI,LANCER,2014,P9,86
MITSUBISHI,LANCER,2015,P9,33
MITSUBISHI,LANCER,2016,P9,14
MITSUBISHI,MIRAGE,2012,P9,179
MITSUBISHI,MIRAGE,2013,P9,255
MITSUBISHI,MIRAGE,2014,P9,53
MITSUBISHI,MIRAGE,2015,P9,63
MITSUBISHI,OUTLANDER,2005,P9,18
MITSUBISHI,OUTLANDER,2016,P9,146
MITSUBISHI,OUTLANDER,2017,P9,84
MITSUBISHI,OUTLANDER,2018,P9,537
MITSUBISHI,OUTLANDER,2019,P9,359
MITSUBISHI,OUTLANDER,2020,P9,160
MITSUBISHI,OUTLANDER,2021,P9,169
MITSUBISHI,PAJERO,1994,P9,60
MITSUBISHI,PAJERO,1995,P9,43
MITSUBISHI,PAJERO,1996,P9,153
MITSUBISHI,PAJERO,1998,P9,15
MITSUBISHI,PAJERO,1999,P9,20
MITSUBISHI,PAJERO,2000,P9,56
MITSUBISHI,PAJERO,2003,P9,12
MITSUBISHI,PAJERO,2009,P9,1
MITSUBISHI,PAJERO,2010,P9,2
MITSUBISHI,STORM,2001,P9,1
MITSUBISHI,STORM,2002,P9,3
MITSUBISHI,STORM,2004,P9,3
MITSUBISHI,TRITON,2007,P9,38
MITSUBISHI,TRITON,2008,P9,45
MITSUBISHI,TRITON,2009,P9,74
MITSUBISHI,TRITON,2010,P9,19
MITSUBISHI,TRITON,2015,P9,597
MITSUBISHI,TRITON,2016,P9,305
MITSUBISHI,TRITON,2017,P9,387
MITSUBISHI,TRITON,2018,P9,499
MITSUBISHI,TRITON,2019,P9,531
MITSUBISHI,TRITON,2020,P9,546
MITSUBISHI,TRITON,2021,P9,831
MITSUBISHI,TRITON,2022,P9,815
MITSUBISHI,TRITON,2023,P9,479
MITSUBISHI,XPANDER,2020,P9,212
MITSUBISHI,XPANDER,2021,P9,1387
MITSUBISHI,XPANDER,2022,P9,2346
MITSUBISHI,XPANDER,2023,P9,1588
MUSTANG,MUSTANG,2018,P9,1
NAZA,CITRA,2005,P9,501
NAZA,CITRA,2006,P9,1022
NAZA,CITRA,2007,P9,505
NAZA,CITRA,2008,P9,342
NAZA,CITRA,2009,P9,432
NAZA,CITRA,2010,P9,170
NAZA,CITRA,2011,P9,198
NAZA,CITRA,2012,P9,36
NAZA,FORTE,2009,P9,37
NAZA,FORTE,2010,P9,1154
NAZA,FORTE,2011,P9,1266
NAZA,FORTE,2012,P9,612
NAZA,FORTE,2013,P9,268
NAZA,PICANTO,2010,P9,82
NAZA,RIA,2003,P9,159
NAZA,RIA,2005,P9,419
NAZA,RIA,2006,P9,229
NAZA,RIA,2007,P9,21
NAZA,RIA,2008,P9,64
NAZA,RIA,2009,P9,100
NAZA,RIA,2010,P9,9
NAZA,SORENTO,2006,P9,96
NAZA,SORENTO,2007,P9,11
NAZA,SURIA,2007,P9,276
NAZA,SURIA,2009,P9,48
NISSAN,ALMERA,2012,P9,547
NISSAN,ALMERA,2013,P9,2147
NISSAN,ALMERA,2014,P9,1709
NISSAN,ALMERA,2015,P9,1427
NISSAN,ALMERA,2016,P9,1010
NISSAN,ALMERA,2017,P9,521
NISSAN,ALMERA,2018,P9,491
NISSAN,ALMERA,2019,P9,401
NISSAN,ALMERA,2020,P9,193
NISSAN,ALMERA,2021,P9,370
NISSAN,ALMERA,2022,P9,293
NISSAN,ALMERA,2023,P9,147
NISSAN,CEFIRO,1991,P9,15
NISSAN,CEFIRO,1997,P9,43
NISSAN,CEFIRO,1999,P9,25
NISSAN,CEFIRO,2000,P9,50
NISSAN,CEFIRO,2001,P9,34
NISSAN,CEFIRO,2002,P9,68
NISSAN,CEFIRO,2003,P9,34
NISSAN,CEFIRO,2004,P9,18
NISSAN,CEFIRO,2005,P9,16
NISSAN,CEFIRO,2007,P9,4
NISSAN,CUBE,2017,P9,1
NISSAN,ELGRAND,2004,P9,7
NISSAN,ELGRAND,2006,P9,9
NISSAN,ELGRAND,2007,P9,2
NISSAN,ELGRAND,2010,P9,3
NISSAN,ELGRAND,2011,P9,13
NISSAN,ELGRAND,2012,P9,11
NISSAN,ELGRAND,2013,P9,14
NISSAN,ELGRAND,2014,P9,9
NISSAN,ELGRAND,2015,P9,3
NISSAN,ELGRAND,2016,P9,3
NISSAN,ELGRAND,2017,P9,8
NISSAN,ELGRAND,2018,P9,12
NISSAN,ELGRAND,2019,P9,2
NISSAN,ELGRAND,2020,P9,2
NISSAN,FRONTIER,2005,P9,307
NISSAN,FRONTIER,2006,P9,134
NISSAN,FRONTIER,2007,P9,89
NISSAN,FRONTIER,2008,P9,102
NISSAN,FRONTIER,2009,P9,57
NISSAN,FRONTIER,2010,P9,27
NISSAN,FRONTIER,2011,P9,25
NISSAN,FRONTIER,2012,P9,15
NISSAN,FRONTIER,2013,P9,2
NISSAN,GT-R,2008,P9,37
NISSAN,GT-R,2009,P9,9
NISSAN,GT-R,2010,P9,5
NISSAN,GT-R,2011,P9,10
NISSAN,GT-R,2012,P9,5
NISSAN,GT-R,2013,P9,5
NISSAN,GT-R,2014,P9,3
NISSAN,GT-R,2015,P9,4
NISSAN,GT-R,2016,P9,2
NISSAN,GT-R,2017,P9,8
NISSAN,GT-R,2018,P9,2
NISSAN,GT-R,2019,P9,5
NISSAN,GT-R,2020,P9,2
NISSAN,GTR,2011,P9,3
NISSAN,JUKE,2011,P9,2
NISSAN,JUKE,2012,P9,9
NISSAN,JUKE,2013,P9,6
NISSAN,LATIO,2007,P9,244
NISSAN,LATIO,2008,P9,270
NISSAN,LATIO,2009,P9,161
NISSAN,LATIO,2010,P9,93
NISSAN,LATIO,2011,P9,54
NISSAN,LATIO,2012,P9,39
NISSAN,LATIO,2013,P9,7
NISSAN,LATIO,2014,P9,14
NISSAN,MARCH,2004,P9,3
NISSAN,MURANO,2005,P9,71
NISSAN,MURANO,2006,P9,29
NISSAN,MURANO,2008,P9,17
NISSAN,MURANO,2009,P9,15
NISSAN,MURANO,2010,P9,13
NISSAN,MURANO,2012,P9,3
NISSAN,NAVARA,2009,P9,115
NISSAN,NAVARA,2010,P9,299
NISSAN,NAVARA,2011,P9,218
NISSAN,NAVARA,2012,P9,365
NISSAN,NAVARA,2013,P9,348
NISSAN,NAVARA,2014,P9,239
NISSAN,NAVARA,2015,P9,246
NISSAN,NAVARA,2016,P9,2
NISSAN,NAVARA,2018,P9,283
NISSAN,NAVARA,2019,P9,221
NISSAN,NAVARA,2021,P9,381
NISSAN,NAVARA,2022,P9,312
NISSAN,NAVARA,2023,P9,151
NISSAN,NV200,2014,P9,1
NISSAN,SENTRA,1996,P9,84
NISSAN,SENTRA,1998,P9,20
NISSAN,SENTRA,2000,P9,87
NISSAN,SENTRA,2001,P9,204
NISSAN,SENTRA,2002,P9,123
NISSAN,SENTRA,2003,P9,189
NISSAN,SENTRA,2004,P9,257
NISSAN,SENTRA,2005,P9,449
NISSAN,SENTRA,2006,P9,442
NISSAN,SENTRA,2007,P9,190
NISSAN,SENTRA,2008,P9,129
NISSAN,SENTRA,2010,P9,105
NISSAN,SENTRA,2011,P9,44
NISSAN,SENTRA,2012,P9,37
NISSAN,SENTRA,2013,P9,1
NISSAN,SERENA,1997,P9,76
NISSAN,SERENA,1999,P9,32
NISSAN,SERENA,2001,P9,67
NISSAN,SERENA,2002,P9,39
NISSAN,SERENA,2005,P9,107
NISSAN,SERENA,2007,P9,20
NISSAN,SERENA,2008,P9,33
NISSAN,SERENA,2009,P9,34
NISSAN,SERENA,2010,P9,43
NISSAN,SERENA,2011,P9,40
NISSAN,SERENA,2012,P9,41
NISSAN,SERENA,2013,P9,63
NISSAN,SERENA,2014,P9,6
NISSAN,SERENA,2016,P9,1
NISSAN,SERENA,2018,P9,897
NISSAN,SERENA,2019,P9,1098
NISSAN,SERENA,2020,P9,884
NISSAN,SERENA,2021,P9,495
NISSAN,SERENA,2022,P9,502
NISSAN,SERENA,2023,P9,560
NISSAN,SKYLINE,1989,P9,1
NISSAN,SKYLINE,2000,P9,4
NISSAN,SKYLINE,2001,P9,5
NISSAN,SUNNY,1995,P9,81
NISSAN,SYLPHY,2008,P9,162
NISSAN,SYLPHY,2009,P9,207
NISSAN,SYLPHY,2010,P9,379
NISSAN,SYLPHY,2011,P9,224
NISSAN,SYLPHY,2012,P9,204
NISSAN,SYLPHY,2013,P9,80
NISSAN,SYLPHY,2014,P9,248
NISSAN,SYLPHY,2015,P9,4
NISSAN,TEANA,2010,P9,65
NISSAN,TEANA,2011,P9,390
NISSAN,TEANA,2012,P9,306
NISSAN,TEANA,2013,P9,184
NISSAN,TEANA,2014,P9,199
NISSAN,TEANA,2015,P9,194
NISSAN,TEANA,2016,P9,124
NISSAN,TEANA,2017,P9,21
NISSAN,TEANA,2018,P9,45
NISSAN,TEANA,2019,P9,7
NISSAN,TERRANO,1999,P9,13
NISSAN,UNSER,2000,P9,1
NISSAN,URVAN,2008,P9,10
NISSAN,URVAN,2009,P9,25
NISSAN,URVAN,2010,P9,32
NISSAN,URVAN,2011,P9,37
NISSAN,URVAN,2012,P9,50
NISSAN,URVAN,2013,P9,51
NISSAN,URVAN,2014,P9,19
NISSAN,VANETTE,1989,P9,61
NISSAN,VANETTE,1990,P9,91
NISSAN,VANETTE,1995,P9,154
NISSAN,VANETTE,1997,P9,292
NISSAN,VANETTE,1999,P9,164
NISSAN,VANETTE,2000,P9,177
NISSAN,VANETTE,2001,P9,166
NISSAN,VANETTE,2002,P9,209
NISSAN,VANETTE,2003,P9,247
NISSAN,VANETTE,2004,P9,192
NISSAN,VANETTE,2005,P9,215
NISSAN,VANETTE,2006,P9,181
NISSAN,VANETTE,2007,P9,83
NISSAN,VANETTE,2008,P9,90
NISSAN,VANETTE,2009,P9,76
NISSAN,VANETTE,2010,P9,43
NISSAN,X-TRAIL,2003,P9,144
NISSAN,X-TRAIL,2004,P9,211
NISSAN,X-TRAIL,2005,P9,215
NISSAN,X-TRAIL,2006,P9,158
NISSAN,X-TRAIL,2007,P9,119
NISSAN,X-TRAIL,2008,P9,82
NISSAN,X-TRAIL,2009,P9,67
NISSAN,X-TRAIL,2010,P9,98
NISSAN,X-TRAIL,2011,P9,47
NISSAN,X-TRAIL,2012,P9,48
NISSAN,X-TRAIL,2013,P9,41
NISSAN,X-TRAIL,2014,P9,3
NISSAN,X-TRAIL,2015,P9,1012
NISSAN,X-TRAIL,2016,P9,1172
NISSAN,X-TRAIL,2017,P9,954
NISSAN,X-TRAIL,2018,P9,798
NISSAN,X-TRAIL,2019,P9,595
NISSAN,X-TRAIL,2020,P9,262
NISSAN,X-TRAIL,2021,P9,253
NISSAN,X-TRAIL,2022,P9,200
NISSAN,X-TRAIL,2023,P9,71
OPEL,ZAFIRA,2001,P9,15
PERODUA,ALZA,2009,P9,227
PERODUA,ALZA,2010,P9,2753
PERODUA,ALZA,2011,P9,2205
PERODUA,ALZA,2012,P9,2420
PERODUA,ALZA,2013,P9,2473
PERODUA,ALZA,2014,P9,3257
PERODUA,ALZA,2015,P9,2117
